image,face,FEMALE_GENITALIA_COVERED,BUTTOCKS_EXPOSED,FEMALE_BREAST_EXPOSED,FEMALE_GENITALIA_EXPOSED,MALE_BREAST_EXPOSED,ANUS_EXPOSED,FEET_EXPOSED,BELLY_COVERED,FEET_COVERED,ARMPITS_COVERED,ARMPITS_EXPOSED,BELLY_EXPOSED,MALE_GENITALIA_EXPOSED,ANUS_COVERED,FEMALE_BREAST_COVERED,BUTTOCKS_COVERED
0Ytzeqoskd5VfSVfGGA1SM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ZCTsriFFzu5CIBoc7EgSW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ZY2I6RVGv7a75Fus8Y447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ZjFSIHLglwavZUgcCboJW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ZjOFfItjIA9YbzhERRIBr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0Zu0z9j0N8J8DXCEZejNRf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ZvU2iSXtYxBeR9QzvHQau,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0a1J2oCvOyL3lfqgG0ViyT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a8WSH44kA5hR4MQ6LyFDB,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0aJnGEZWIc1VCYlZOXv05a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0aX0UXrHG2ceYIxTQcqJdA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0abpP3Qun05JFZBboElgBh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0anTMoc2fQAVZJQBXDfm58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0b693AisoJYg4Ilj10LkYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0bJl0qUmDIPGyuErM8Dtj8,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0bPdj1gWotH3Y8zpFDiDpU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0bn9eJMUQzbqZjI4ZAvRF5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0cE44CtxepzcW0uP2Gx7xA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0cLuZfaaFMtFmMIadVO0z8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0cOURyRiI1HI6BEyhH9ktH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0cUvvSehTB7xyEamWPsIN8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0cbajB7MSCNKScSLDQLSjb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0dBbQ96On59gzzsYpxsjOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0dC5i4Es5TvsDuUHyQ33nA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0dCAIaxBDupcOsOUBNGagF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0dtwIycvTaFNjo44QRwWz7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e1WaSNDZnoPixaxDNdWo4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e9GjrztzBw8oMC6n2CDeI,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e9I7ovViTOD1isL8vWy3s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0eu2mZjF6JQTuLCu9ils6m,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0fEO7g2c5onkaXsybEtuD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0fJ0beklzFwoBv01U8792s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0fO1KemWL2uCCQmM22iKlj,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0fQaGkCbRIg5z7ta2SCrY0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0fSfkmx0tdPqFYkJuNX74a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0frVQ5nctt6zS9ZR1g5HMX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0fvmq3jIMJpjHFDTZtjWtx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0g0nbeL6Yje5Loh78IyVls,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0g2qBvCX4tcSODPEkKUUKq,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0gPGmJSxuqrpvXiWdOLcRh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0gQx1jvK5DlZ5w78vfeQWC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0gboAM5pPE6N4WBgCmq70t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0gft3EDtHf5ORuMbtTySWl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0glClA93W5ZOBM7TxcxNGc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0gnnXrBSW7CvP9k3uU500b,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0gpNGTVNivS2wB32tzV3OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0h6wCpdgpSOAbYDDYJVuwr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0h8f0JYPzmSq8bqakq7oqy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0hBRqPYPXhr1RkTDG3n4Mk,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0hV723N0is0wiNLH0FJ22s,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0hWY4eSi2bZ8tWplgjO0ph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0hWoGWfN6GvjIC527aQwVM,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0hm7PiBu72tRliLqLfiKy1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0hqSpBCMjZ57t2uhcxdbpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0hvT3yIEysuuvkK73vgdcW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0hvWOlqronpK8WVku6ADa4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0i1o62slead5ZEJfzGEN9e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0iAbMGXKXGfmtmneJrsNcl,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0iAv3656WbI551gLIRS6NB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0iVZdoNzAIPIp5wsGihGVo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0isB8xO9YoDZjpY8VGlkMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0j20G8pJ4ZR9YyHKFp3Sau,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0jZFu2tihRJ65iYAo0oOtP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0jw9gOg8M1Ve6KpP4Iu7XF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0kI46dzlikgAVpJ6LdkbJE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ks96s96ygipkQxpIcWPHw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0l8cToBNMTOfSjdvxqEAwv,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0lB3uhmWwee6qhpWQ3JYfY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0lgs2Sa82lyX89nBUWyUy6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0m2bXElzedMjPj8udeytbz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0m3ZCK4dSvyq6KUzEWdMhE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0mDeN57X1YtJHfXNdYlJbw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0mFH7N9HhSCzJ7Kd0qW29e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0mRIaVhwnvAblQaRkvGJBA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0mhxJEWGDhp6tEE4uFhD7C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0mlSanObCAti0PvharqR1u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0mqNgHFh1NYaxmlMS5IeGc,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0nayxjaX54Frd7GsZq6Pbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0nfk8ZUr3ufktOOaiIGFB9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0nwryd9ULkm94Xdol4N86q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0o5xjCboti8vXhdoUG9LYi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0oDDkafimkfmBVssJF2X64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0oTzeQbO6r9zT7axCYgTEw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0oXzdlZ9duItTwmJLXbAfo,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0oYAtqsEaHuICtq1vwe8QZ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0olnICw6Z8zojoAttZFpRD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0os1I7VKAD12S5Ol1OpLw1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0p2QNuTbJb6HXc7WMSszd4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0pEHMpnX1jA44pzhW3n0JB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0pGumY11G8OGH05ti6jh23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0pV0Mx07aMApIpF19oSQgY,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0pVQ3KO4jjqdeWJUrrkkWp,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0pcRdTAIkItbFdyRA4CVZM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0pn1zOFojiaVYxa70IJvZq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ptcnYAUbaJpdR4KX1eK4W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0pwCL8ys9nuktKf75hviLZ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0q6F8xeimFtpLoqwzQOH3H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0qGQrHicD7qXuz5VMlDuCe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0qSMGuOoc71mKDZpTK8gnc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0qWcLfCZ8wtcoOdX14oGNI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0qy27pEGeF1grFdsnK27w4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0r8Rbvid6FVXBJ6xjBGB07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0rSWFVDHsS0RfUwLXANmLk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0rmckhgttnp4e5WaaBCVQw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0rmhjUgoVa17LZuS8xWQ3v,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0rntkIqjxA3mqdfkvB6O8C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0rqRGFgE4o8kf6VM18jakx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0rsIuMdNjcwbnS9kL4DKAf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0rwbMKjNkp4ehQTwf9V2Jk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0s3OVD9QWfP6cEdG1K5FGj,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0s8C6oQDtxObNVDfFKD5MR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0sGgHg4QRIBACnetu6z45Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0sJhrYC1988r2NNxsmzk3V,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0sLnNGW4PzCYFQ4Pn7aVCP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0sOeI7pbAmIc8aDFyvkBUW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0sWCaYEvVdD34EvBYIYd3R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0sztwpDG0COJ1HoJRD74bn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0t7ccDIa3CbqzFrL9rOpaw,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0tJTJOrLDyLiynoSaWW7lf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0tL8CzbfmF5poGm9puqALR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0tRVSbmOwilUucqjzU0fQw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0tltU9sMoyNo9nlBvLxW8Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0tpIUAzCeUkoV4u2r5NrQr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ttVHlYJDFPoy54J3uziQd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0tvOiqQkHp6bqYzzPfPc4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0uGwPmqo2DtXd0VqJOG9DD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0uqyhvc8HEyztLSTE8RKmx,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0v5GxNe1CpdR32VyePfWOE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0vJxYXyni4Qhi1o3jO8HwH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0vORkbokvAsHIRB9IKmBYt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0vYCN1SXivJ5dS1dasLZug,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0vdsIjTfFQFbTlCSH2PSdR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0vlYUlDZviDnoMTP5ZLp9R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0wEkiIBzTdP3BWpq0YhUYP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0wTx7qk1I85v3WSKyXWTNc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x6KKhlAIZsuU6SVgSX9E9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x7Hr6i67SAQ4Kd4rclmPB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xCCtljPkA65lyDP3CXFgr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xi4cOWPUHjctyYU8ypCOB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xojHpNNGFiPqc3TXmh6Gv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xrTH9uvOL1BoFAOR61zTG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0yU7VItpGPmPcvKmwLg0JT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0yURloAyqmXCjQ1rmX0ltA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0yYekqi5aLywihK4YtigeN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ynrXCnhZnaP0B7Kt2BW7B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0yymWruU5luJjYZvIXGUUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0z2a9VgdVmkr0DInVJUgu6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0z8ceJV5oHQage9yWqNMEx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0zLUHkCZ0FWl4y1EN6YB1t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0zNWhYDalgisc4uweLIGZJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0zuIUmEvxMf8tIYZ5wxJHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0zvZ25UkgLXQDZLQDxpwPw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0zzZdwpH6br3OJ6po0nu8e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10MHbEofOuI7ELkawl8bSz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10MWtR7jwqRTLQAvmTU7uQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10UxWeXdW1SFpghU3a4On8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10hjsM00M8pghNdZRwOShY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10qyDIB3pverR0MvhOFDVy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114sobgv1Nm082hj7Tdlur,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116es66Gdw60yQU7x776yt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11AncjVTiUt9J85tqzzkRj,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11GmvpYnbgK0rSryPaV5BP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11P2zIUf9y0qX0KHhjVwRR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11Y2eh6LX6am0lYyjfCW3W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11m0imtJqJLpOipYEpIOEZ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127VvIEjfCSxySQrT4x7rE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129Aqm83Kqbq7E3xjW4Pww,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12INlMsFtBjyehNnawBv36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12jOMUVgZAPZefVHeivVrL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12kN1lhCkqfSyaymDSRGw0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12nlJpvrOd7tTOaCxB1UeR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12x0ISxr7b5JssrNJWNDPZ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139iXhHdS8eCKVx7tOaOqo,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13G65Pa4a3yM8pfN8wLrH3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13MHW8hoLFjX7SaVEVmj3X,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13lMLnHs5qsmm687oRc3VC,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13xbg8hAddxUDNksjSKzsz,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149BHv6qAyMgJ483vPi77C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14FnVB8TQDpKxlb1hqojPV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14d0QzazggZIpjO2dtkRWo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14twTxZEfFwCDuKXmajio1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14xINYt1omt6jlxv8AFbly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153JmAA3a2Rf9ms6W1dEiR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15BnishwaiZhh0ZY3fnxMN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15RBM49f8V4Aj8Vh9ECL5Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15WgupwZANjowvpazNIvf0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15XcLhiVMlSOipUddTNDnr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15hrv0OsgCCsBU2CPqTtwv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16EdRx2P4PVgZFK53UF3JD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16GDL2iCmBKN5tmf3pbiZ7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16HVR99NpuRONFToq3hEET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16KdSB0v7RqYwRjylZCpfn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16NVN8hOdwDz3pNUIv05ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16ScBmKm5WA3RwvTqiQlJd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16iK92ILyZrvxH3HuDDgtH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16m0Bonzn2KIGJv83V6Dvk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783Mxpt38yxafCtFlgHNF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17DbwNYaf8YjmLXSwiKG3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17P0LOQeVgfFPclaYZ2296,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17TAGHz2PNov3uOzx2lNrn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17cNWP1FoUxSTwr3ki8MnX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17h6zHYykWmkMR6Y3I167G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18ACKqrML722TjiOO4hUB9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18AjhxTfNyhkQSj9x4DxCN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18NOKLkZETa4sWwLMIm0UZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18RIrAViZZxc920uvNvKqC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18XFe4CPBgVezXkxZP6rTb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18iFxjZugvKhuNNMbLjZJF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191PJkW2uvXGUJPyl9KcdF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19DGbjQW4oJmS1TLmr7OH3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19JHhDgdHmp1v4eWBP1TZU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19KilSbbeHRFFZM7ChwTdP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19X9Ts9AYIRrqthSTf3qss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19ZYOtXGdqGpeeDS9SJccD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19vwMkqCYZyTJsHSc26lZH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AKK0MFNHhYhOZGOWePh4o,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ANuId2P3gKQZx00I5TwQl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1Af06nFSGAilI9Z3n3JG6T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1Am7TK3scBmJC5e5O7Tlel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1Aoq7Qnk3MsKOo9qOJXtrH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1Aus1dFkP2BSyzibCl0HA7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1B61NzknoGqafMfKLY7QtZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BByMKKOoJL2EndkA3oxDh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BZoqf8Zje5nGdwZhOjAtD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1Bff8eaWt2o058OQIq2OPa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1Bpxaw9iEYEvKWAzUnJQwF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BubKJqf6Uc4fNae5kLJJ7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1CS8eBSCVXMwYJytG5aYfX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1Ckbuzoh1dYKFnpNYmVEof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1CppHlux7Tg0ZUhWEaUudh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1D06fz3cuob62ysTS8k6gu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1D1hLipjrdB6pnxurMtC3E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1DAZn3u8bWIrex97Xkkhtk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1DFOVlE21ZZ5xjWHXwBpds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1DKgZeAYrjslAPZVMe6EFt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1DNSmmRLfv97Yjq7MTFWng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1DT4EIajvxjEkGdvZ707xS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1DaO9r3sgudFiiBYVPGrSo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1Dtg3Qo9eMhrbT2Yr9EUOz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1E1bslA5FNX5JWWfwGx1t3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1E7leeAO91cRo46jKNOygP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1E7yaxOXhyUCTpLfCkV5Og,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ERrUvG31thFCxdwWUoJrY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ETtnOFdO0JSOy0SRLAmTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1EcwiKaYxKwOWsnju1rwHT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1EzytFSc1iJY6DjHR6fUMm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1F9Fd7d8U3wykniDos7pbg,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
